area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;upm;id_vivienda;id_hogar;fexp;periodo
2;220453;900302;009;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;3;2221;220453900302;22045390030200907;220453900302009071;109,848989054497;201909
2;220453;900302;009;08;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;3;2221;220453900302;22045390030200908;220453900302009081;109,848989054497;201909
2;220453;900401;012;01;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2221;220453900401;22045390040101201;220453900401012011;301,046596855172;201909
2;220453;900401;012;02;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2221;220453900401;22045390040101202;220453900401012021;301,046596855172;201909
2;220453;900401;012;03;1;2;2;2;1;2;1;1;2;2;2;3;2;1;1;2;2;2;2;2;3;2;3;2;2221;220453900401;22045390040101203;220453900401012031;301,046596855172;201909
2;220453;900401;012;04;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2221;220453900401;22045390040101204;220453900401012041;301,046596855172;201909
2;220453;900401;012;05;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2221;220453900401;22045390040101205;220453900401012051;301,046596855172;201909
2;220453;900401;012;06;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2221;220453900401;22045390040101206;220453900401012061;301,046596855172;201909
2;220453;900401;012;07;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2221;220453900401;22045390040101207;220453900401012071;301,046596855172;201909
1;230150;000405;099;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2312;230150000405;23015000040509901;230150000405099011;307,186531157173;201909
1;230150;000405;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150000405;23015000040509902;230150000405099021;307,186531157173;201909
1;230150;000405;099;03;1;3;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;2312;230150000405;23015000040509903;230150000405099031;307,186531157173;201909
1;230150;000405;099;04;1;2;2;2;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150000405;23015000040509904;230150000405099041;307,186531157173;201909
1;230150;000405;099;06;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;2312;230150000405;23015000040509906;230150000405099061;307,186531157173;201909
1;230150;000405;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2312;230150000405;23015000040509907;230150000405099071;307,186531157173;201909
1;230150;000405;099;09;1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150000405;23015000040509909;230150000405099091;307,186531157173;201909
1;230150;002403;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2312;230150002403;23015000240301201;230150002403012011;1435,54847407709;201909
1;230150;002403;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2312;230150002403;23015000240301202;230150002403012021;1435,54847407709;201909
1;230150;002403;012;03;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;3;3;3;3;2312;230150002403;23015000240301203;230150002403012031;1435,54847407709;201909
1;230150;002403;012;04;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150002403;23015000240301204;230150002403012041;1435,54847407709;201909
1;230150;002403;012;05;1;3;3;1;1;2;2;2;2;1;1;3;2;2;2;2;2;2;2;2;3;3;3;3;2312;230150002403;23015000240301205;230150002403012051;1435,54847407709;201909
1;230150;002403;012;06;1;3;3;2;2;2;2;2;2;1;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2312;230150002403;23015000240301206;230150002403012061;1435,54847407709;201909
1;230150;003204;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2312;230150003204;23015000320400901;230150003204009011;843,231363197733;201909
1;230150;003204;009;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;1;2;2312;230150003204;23015000320400902;230150003204009021;843,231363197733;201909
1;230150;003204;009;03;1;2;2;1;2;3;1;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;3;2;2312;230150003204;23015000320400903;230150003204009031;843,231363197733;201909
1;230150;003204;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150003204;23015000320400904;230150003204009041;843,231363197733;201909
1;230150;003204;009;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150003204;23015000320400905;230150003204009051;843,231363197733;201909
1;230150;003204;009;06;1;2;2;2;2;3;1;2;2;2;2;3;2;1;2;2;1;2;2;2;2;2;3;2;2312;230150003204;23015000320400906;230150003204009061;843,231363197733;201909
1;230150;003204;009;07;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;2312;230150003204;23015000320400907;230150003204009071;843,231363197733;201909
1;230150;004902;099;01;1;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2313;230150004902;23015000490209901;230150004902099011;173,258403143105;201909
1;230150;004902;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2313;230150004902;23015000490209903;230150004902099031;173,258403143105;201909
1;230150;004902;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2313;230150004902;23015000490209904;230150004902099041;173,258403143105;201909
1;230150;004902;099;05;1;3;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2313;230150004902;23015000490209905;230150004902099051;173,258403143105;201909
1;230150;004902;099;06;1;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2313;230150004902;23015000490209906;230150004902099061;173,258403143105;201909
1;230150;004902;099;08;1;2;2;3;3;3;3;3;3;3;3;2;3;3;3;3;3;2;2;2;3;3;3;3;2313;230150004902;23015000490209908;230150004902099081;173,258403143105;201909
1;230150;004902;099;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2313;230150004902;23015000490209909;230150004902099091;173,258403143105;201909
1;230150;005301;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2312;230150005301;23015000530109901;230150005301099011;348,188700426772;201909
1;230150;005301;099;02;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2312;230150005301;23015000530109902;230150005301099021;348,188700426772;201909
1;230150;005301;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150005301;23015000530109903;230150005301099031;348,188700426772;201909
1;230150;005301;099;04;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2312;230150005301;23015000530109904;230150005301099041;348,188700426772;201909
1;230150;005301;099;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2312;230150005301;23015000530109905;230150005301099051;348,188700426772;201909
1;230150;005301;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2312;230150005301;23015000530109906;230150005301099061;348,188700426772;201909
1;230150;005301;099;07;1;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150005301;23015000530109907;230150005301099071;348,188700426772;201909
1;230150;005504;009;01;1;2;2;2;3;3;2;3;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2311;230150005504;23015000550400901;230150005504009011;751,142859086337;201909
1;230150;005504;009;02;1;2;2;2;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2311;230150005504;23015000550400902;230150005504009021;751,142859086337;201909
1;230150;005504;009;03;1;3;3;1;1;2;2;2;2;1;1;3;2;2;2;2;2;2;2;2;3;2;3;3;2311;230150005504;23015000550400903;230150005504009031;751,142859086337;201909
1;230150;005504;009;04;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2311;230150005504;23015000550400904;230150005504009041;751,142859086337;201909
1;230150;005504;009;05;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2311;230150005504;23015000550400905;230150005504009051;751,142859086337;201909
1;230150;005504;009;06;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2311;230150005504;23015000550400906;230150005504009061;751,142859086337;201909
1;230150;005504;009;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2311;230150005504;23015000550400907;230150005504009071;751,142859086337;201909
1;230150;005803;099;01;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2311;230150005803;23015000580309901;230150005803099011;420,067110007075;201909
1;230150;005803;099;03;1;3;2;2;2;2;2;2;2;2;2;2;3;2;1;2;2;2;2;2;3;2;3;2;2311;230150005803;23015000580309903;230150005803099031;420,067110007075;201909
1;230150;005803;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2311;230150005803;23015000580309904;230150005803099041;420,067110007075;201909
1;230150;005803;099;05;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2311;230150005803;23015000580309905;230150005803099051;420,067110007075;201909
1;230150;005803;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1;2311;230150005803;23015000580309906;230150005803099061;420,067110007075;201909
1;230150;005803;099;07;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2311;230150005803;23015000580309907;230150005803099071;420,067110007075;201909
1;230150;005803;099;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2311;230150005803;23015000580309908;230150005803099081;420,067110007075;201909
1;230150;012304;012;02;1;2;1;2;1;2;2;2;2;2;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2312;230150012304;23015001230401202;230150012304012021;722,570235190637;201909
1;230150;012304;012;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150012304;23015001230401203;230150012304012031;722,570235190637;201909
1;230150;012304;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150012304;23015001230401204;230150012304012041;722,570235190637;201909
1;230150;012304;012;05;1;2;2;3;3;3;3;3;3;3;3;3;2;2;2;3;3;2;2;2;2;2;3;3;2312;230150012304;23015001230401205;230150012304012051;722,570235190637;201909
1;230150;012304;012;06;1;2;2;2;2;1;2;2;2;2;2;3;3;2;1;3;3;2;2;2;2;2;3;3;2312;230150012304;23015001230401206;230150012304012061;722,570235190637;201909
1;230150;012304;012;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150012304;23015001230401209;230150012304012091;722,570235190637;201909
1;230150;013205;009;01;1;2;2;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2311;230150013205;23015001320500901;230150013205009011;1307,40825651806;201909
1;230150;013205;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2311;230150013205;23015001320500903;230150013205009031;1307,40825651806;201909
1;230150;013205;009;04;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2311;230150013205;23015001320500904;230150013205009041;1307,40825651806;201909
1;230150;013205;009;05;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2311;230150013205;23015001320500905;230150013205009051;1307,40825651806;201909
1;230150;013205;009;06;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2311;230150013205;23015001320500906;230150013205009061;1307,40825651806;201909
1;230150;013205;009;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2311;230150013205;23015001320500907;230150013205009071;1307,40825651806;201909
1;230150;013205;009;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2311;230150013205;23015001320500908;230150013205009081;1307,40825651806;201909
1;230150;014902;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2313;230150014902;23015001490200901;230150014902009011;377,417727525525;201909
1;230150;014902;009;02;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2313;230150014902;23015001490200902;230150014902009021;377,417727525525;201909
1;230150;014902;009;03;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2313;230150014902;23015001490200903;230150014902009031;377,417727525525;201909
1;230150;014902;009;05;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2313;230150014902;23015001490200905;230150014902009051;377,417727525525;201909
1;230150;014902;009;06;1;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;2;2;2;3;3;3;2313;230150014902;23015001490200906;230150014902009061;377,417727525525;201909
1;230150;014902;009;07;1;2;2;3;3;3;3;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2313;230150014902;23015001490200907;230150014902009071;377,417727525525;201909
1;230150;014902;009;10;1;2;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2313;230150014902;23015001490200910;230150014902009101;377,417727525525;201909
1;230150;016404;099;01;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;3;3;2;2;2313;230150016404;23015001640409901;230150016404099011;264,449756775009;201909
1;230150;016404;099;02;1;2;2;1;1;2;2;2;2;1;2;3;3;2;2;3;3;2;2;2;3;3;3;3;2313;230150016404;23015001640409902;230150016404099021;264,449756775009;201909
1;230150;016404;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2313;230150016404;23015001640409903;230150016404099031;264,449756775009;201909
1;230150;016404;099;04;1;1;2;1;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;2;2313;230150016404;23015001640409904;230150016404099041;264,449756775009;201909
1;230150;016404;099;05;1;3;3;2;2;2;2;2;2;1;2;2;2;3;2;2;2;2;2;2;3;3;3;3;2313;230150016404;23015001640409905;230150016404099051;264,449756775009;201909
1;230150;016404;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2313;230150016404;23015001640409907;230150016404099071;264,449756775009;201909
1;230150;016404;099;08;1;3;2;2;2;2;2;2;2;1;2;3;3;2;2;2;2;2;2;2;2;2;3;3;2313;230150016404;23015001640409908;230150016404099081;264,449756775009;201909
1;230150;019101;099;01;1;2;2;2;2;2;1;2;1;2;2;2;3;2;2;1;2;2;2;2;2;2;3;3;2312;230150019101;23015001910109901;230150019101099011;1187,9218826914;201909
1;230150;019101;099;02;1;2;2;2;3;3;3;3;3;3;3;3;3;2;3;2;3;2;2;2;2;3;3;3;2312;230150019101;23015001910109902;230150019101099021;1187,9218826914;201909
1;230150;019101;099;03;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2312;230150019101;23015001910109903;230150019101099031;1187,9218826914;201909
1;230150;019101;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2312;230150019101;23015001910109904;230150019101099041;1187,9218826914;201909
1;230150;019101;099;05;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150019101;23015001910109905;230150019101099051;1187,9218826914;201909
1;230150;019101;099;06;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;3;2312;230150019101;23015001910109906;230150019101099061;1187,9218826914;201909
1;230150;019101;099;08;1;2;2;3;3;3;3;3;2;2;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2312;230150019101;23015001910109908;230150019101099081;1187,9218826914;201909
1;230150;019803;012;01;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150019803;23015001980301201;230150019803012011;1308,37243158419;201909
1;230150;019803;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150019803;23015001980301202;230150019803012021;1308,37243158419;201909
1;230150;019803;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2312;230150019803;23015001980301203;230150019803012031;1308,37243158419;201909
1;230150;019803;012;05;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2312;230150019803;23015001980301205;230150019803012051;1308,37243158419;201909
1;230150;019803;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2312;230150019803;23015001980301206;230150019803012061;1308,37243158419;201909
1;230150;019803;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2312;230150019803;23015001980301207;230150019803012071;1308,37243158419;201909
1;230150;019803;012;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150019803;23015001980301208;230150019803012081;1308,37243158419;201909
1;230150;026202;009;03;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150026202;23015002620200903;230150026202009031;514,426381240988;201909
1;230150;026202;009;04;1;3;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;3;3;3;3;2312;230150026202;23015002620200904;230150026202009041;514,426381240988;201909
1;230150;026202;009;05;1;3;2;3;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;3;2;2312;230150026202;23015002620200905;230150026202009051;514,426381240988;201909
1;230150;026202;009;06;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;2312;230150026202;23015002620200906;230150026202009061;514,426381240988;201909
1;230150;026202;009;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150026202;23015002620200907;230150026202009071;514,426381240988;201909
1;230150;026202;009;08;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150026202;23015002620200908;230150026202009081;514,426381240988;201909
1;230150;026202;009;09;1;3;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2312;230150026202;23015002620200909;230150026202009091;514,426381240988;201909
1;230150;028202;012;02;1;1;2;1;2;3;2;2;2;2;3;3;2;2;2;2;2;2;2;2;3;2;2;2;2311;230150028202;23015002820201202;230150028202012021;951,761102771107;201909
1;230150;028202;012;03;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;3;3;3;2;2311;230150028202;23015002820201203;230150028202012031;951,761102771107;201909
1;230150;028202;012;04;1;2;2;1;1;2;2;2;2;1;1;3;3;2;2;2;2;2;2;2;3;3;3;3;2311;230150028202;23015002820201204;230150028202012041;951,761102771107;201909
1;230150;028202;012;05;1;1;2;3;3;3;3;3;3;3;3;3;2;2;1;3;3;2;2;2;3;3;3;3;2311;230150028202;23015002820201205;230150028202012051;951,761102771107;201909
1;230150;028202;012;06;1;2;2;3;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2311;230150028202;23015002820201206;230150028202012061;951,761102771107;201909
1;230150;028202;012;07;1;3;3;3;3;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;3;3;2;2;2311;230150028202;23015002820201207;230150028202012071;951,761102771107;201909
1;230150;028202;012;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2311;230150028202;23015002820201208;230150028202012081;951,761102771107;201909
1;230150;028303;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150028303;23015002830300901;230150028303009011;258,887922239853;201909
1;230150;028303;009;02;1;2;2;2;2;2;3;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150028303;23015002830300902;230150028303009021;258,887922239853;201909
1;230150;028303;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150028303;23015002830300903;230150028303009031;258,887922239853;201909
1;230150;028303;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150028303;23015002830300904;230150028303009041;258,887922239853;201909
1;230150;028303;009;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150028303;23015002830300905;230150028303009051;258,887922239853;201909
1;230150;028303;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150028303;23015002830300906;230150028303009061;258,887922239853;201909
1;230150;028303;009;07;1;3;3;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2312;230150028303;23015002830300907;230150028303009071;258,887922239853;201909
1;230150;029903;099;02;1;3;2;3;2;2;2;2;1;2;2;3;3;3;3;2;2;2;2;2;3;2;3;3;2312;230150029903;23015002990309902;230150029903099021;257,156244907986;201909
1;230150;029903;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2312;230150029903;23015002990309903;230150029903099031;257,156244907986;201909
1;230150;029903;099;04;1;3;3;2;2;3;3;3;2;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2312;230150029903;23015002990309904;230150029903099041;257,156244907986;201909
1;230150;029903;099;05;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2312;230150029903;23015002990309905;230150029903099051;257,156244907986;201909
1;230150;029903;099;06;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2312;230150029903;23015002990309906;230150029903099061;257,156244907986;201909
1;230150;029903;099;07;1;2;2;3;3;3;3;3;3;3;3;2;3;2;2;3;3;2;2;2;2;3;3;3;2312;230150029903;23015002990309907;230150029903099071;257,156244907986;201909
1;230150;029903;099;08;1;2;2;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2312;230150029903;23015002990309908;230150029903099081;257,156244907986;201909
1;230150;031804;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2313;230150031804;23015003180409901;230150031804099011;486,743767636958;201909
1;230150;031804;099;02;1;2;2;2;2;3;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2313;230150031804;23015003180409902;230150031804099021;486,743767636958;201909
1;230150;031804;099;03;1;3;3;1;1;2;2;2;2;1;1;3;3;2;2;2;2;2;2;2;3;3;3;3;2313;230150031804;23015003180409903;230150031804099031;486,743767636958;201909
1;230150;031804;099;04;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2313;230150031804;23015003180409904;230150031804099041;486,743767636958;201909
1;230150;031804;099;06;1;2;2;2;2;2;2;2;2;1;2;3;2;3;1;2;2;2;2;2;3;2;2;3;2313;230150031804;23015003180409906;230150031804099061;486,743767636958;201909
1;230150;031804;099;08;1;1;2;1;2;3;2;2;2;3;2;2;2;2;2;2;3;2;2;2;3;3;2;3;2313;230150031804;23015003180409908;230150031804099081;486,743767636958;201909
1;230150;035403;012;01;1;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;2312;230150035403;23015003540301201;230150035403012011;555,884181061949;201909
1;230150;035403;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2312;230150035403;23015003540301202;230150035403012021;555,884181061949;201909
1;230150;035403;012;03;1;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2312;230150035403;23015003540301203;230150035403012031;555,884181061949;201909
1;230150;035403;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2312;230150035403;23015003540301204;230150035403012041;555,884181061949;201909
1;230150;035403;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2312;230150035403;23015003540301205;230150035403012051;555,884181061949;201909
1;230150;035403;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;3;2312;230150035403;23015003540301206;230150035403012061;555,884181061949;201909
1;230150;035403;012;07;1;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2312;230150035403;23015003540301207;230150035403012071;555,884181061949;201909
1;230150;035704;009;01;1;3;3;3;3;3;2;2;1;1;1;2;2;2;1;2;2;2;2;2;3;3;3;3;2313;230150035704;23015003570400901;230150035704009011;1280,19545528818;201909
1;230150;035704;009;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;2313;230150035704;23015003570400902;230150035704009021;1280,19545528818;201909
1;230150;035704;009;03;1;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2313;230150035704;23015003570400903;230150035704009031;1280,19545528818;201909
1;230150;035704;009;04;1;3;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2313;230150035704;23015003570400904;230150035704009041;1280,19545528818;201909
1;230150;035704;009;05;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;2313;230150035704;23015003570400905;230150035704009051;1280,19545528818;201909
1;230150;035704;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;1;2313;230150035704;23015003570400906;230150035704009061;1280,19545528818;201909
1;230150;035704;009;07;1;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2313;230150035704;23015003570400907;230150035704009071;1280,19545528818;201909
1;230150;035803;009;01;1;3;2;2;2;3;1;2;1;1;2;2;2;2;1;2;2;2;2;2;3;3;3;3;2312;230150035803;23015003580300901;230150035803009011;1397,10003546125;201909
1;230150;035803;009;02;1;3;2;2;2;3;2;2;1;2;1;2;2;2;2;2;2;2;2;2;3;2;2;3;2312;230150035803;23015003580300902;230150035803009021;1397,10003546125;201909
1;230150;035803;009;03;1;3;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;2312;230150035803;23015003580300903;230150035803009031;1397,10003546125;201909
1;230150;035803;009;04;1;2;2;2;1;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;3;3;3;2312;230150035803;23015003580300904;230150035803009041;1397,10003546125;201909
